YEAR,MONTH,DISTRIBUTOR,AREA,RETAILER NAME (R1),ADDRESS R1,REGENCY/DISTRICT,PRODUCT,JENIS PESTISIDA,PACKAGING,VOLUME (L/KG)
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,E-TOMIL 45 SP,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,35.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,20.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,15.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,15.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 GR,15.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,30.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,25.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,40.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,EMARVEL 100/50 SC,Insektisida,250 ML,100.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,20.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,35.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,3.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SRI MULYA TANI (BPK TARNO),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RESEP TANI (BPK YAYAN),"Labuan, Pandeglang",PANDEGLANG,ET-6 865 SL,Herbisida,400 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RUKUN TANI (HJ. IIM),"Ciruas, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RUKUN TANI (HJ. IIM),"Ciruas, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MEGA JAYA (H. AGUS),"Wanasalam, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,DUA PUTRA (IBU JUJU),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,DUA PUTRA (IBU JUJU),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,DUA PUTRA (IBU JUJU),"Bojen, Pandeglang",PANDEGLANG,STROZOL 25/55 WG,Fungisida,50 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,DUA PUTRA (IBU JUJU),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MUDA MANDIRI (BPK ALI),"Cikeusik, Pandeglang Selatan",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,NANA,"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,ET-6 865 SL,Herbisida,200 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,ET-6 865 SL,Herbisida,400 ML,30.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MARI TANI (BPK MADHARI),"Labuan, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,GEMUH TANI (BPK MUKHSIN),"Tirtayasa, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,GEMUH TANI (BPK MUKHSIN),"Tirtayasa, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,GEMUH TANI (BPK MUKHSIN),"Tirtayasa, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,GEMUH TANI (BPK MUKHSIN),"Tirtayasa, Serang",SERANG,EMARVEL 100/50 SC,Insektisida,250 ML,1.3 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,20.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,PD PRIBUMI (TEH ENOK),"Picung, Pandeglang Selatan",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RESTU TANI (BPK ENDIN),Rangkas,LEBAK,E-TOMIL 45 SP,Insektisida,100 GR,2.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MASTANI (SONNY),Serang,SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,RUDI,Pandeglang,PANDEGLANG,BALTIKO 68/2 WP,Insektisida,100 GR,2.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,MITRA TANI (USMAN),Rangkas,LEBAK,EMARVEL 100/50 SC,Insektisida,100 ML,1.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,EKAWATI TANI (BPK WANDI),"Mauk, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,1 L,70.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,HADI,"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK KADIRA),"Bojen, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,BERKAH TANI (BPK KADIRA),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZAKI TANI (BPK DEDEN),"Ciruas, Serang",SERANG,E-TOMIL 45 SP,Insektisida,100 GR,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,ZONA TANI (BPK ASEP),Bogor,BOGOR,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,HJ. LIM,Beberan,BEBERAN,ADORE 200 SC,Fungisida,250 ML,5.0 
2024,07.JULY,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI (BPK SALIM),"Sukamakmur, Bogor",BOGOR,E-TOMIL 45 SP,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AYU TANI (AMIN),"Kronjo, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AYU TANI (AMIN),"Kronjo, Tangerang",TANGERANG,BALTIKO 68/2 WP,Insektisida,100 GR,3.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AYU TANI (AMIN),"Kronjo, Tangerang",TANGERANG,E-TOMIL 45 SP,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,CECEP,"Cikeusal, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SARANA TANI (DAYAT),"Teluk Naga, Tangerang",TANGERANG,E-TOMIL 45 SP,Insektisida,100 GR,1.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ILHAM TANI (H. HERMAN),"Petir, Serang",SERANG,GERCEP 75 SP,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ALAM MAKMUR (H. IBRAHIM),Pandeglang,PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SAHABAT TANI (H. UDIN),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,HERI PUTRA (H. USMAN),"Sobang, Pandeglang",PANDEGLANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,CAHAYA TANI (IBU SITI),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,25.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,40.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LANGGANAN JAYA (BPK NUR),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,2.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,12.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,20.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AHLI TANI 13 (BPK MAHMUD),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,JAYA RAYA (BPK RASIMAN),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,JAYA RAYA (BPK RASIMAN),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MINI JAYA TANI (BPK TARMIN),"Bojen, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,RAGAM JAYA TANI (NUPUS),Cilegon,CILEGON,ET-LUFOS 200 SL,Herbisida,1 L,20.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,ET-6 865 SL,Herbisida,200 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,ET-6 865 SL,Herbisida,400 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,LEBAK TANI (BPK BEDOD),"Kresek, Tangerang",TANGERANG,E-TOMIL 45 SP,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,TANI JAYA (DEDEN),Tangerang,TANGERANG,BALTIKO 68/2 WP,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,TANI JAYA (DEDEN),Tangerang,TANGERANG,ET-6 865 SL,Herbisida,200 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,TANI JAYA (DEDEN),Tangerang,TANGERANG,ET-6 865 SL,Herbisida,400 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,TANI JAYA (DEDEN),Tangerang,TANGERANG,E-TOMIL 45 SP,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUMBER TANI AGUNG (BPK EMAN),"Munjul, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,E-TOMIL 45 SP,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,2.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.8 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,250 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,HIRZI TANI JAYA (BPK KOSIM),"Kronjo, Tangerang",TANGERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,100 ML,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,20.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,30.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,40.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 GR,30.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,ET-6 865 SL,Herbisida,200 ML,20.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,ET-6 865 SL,Herbisida,400 ML,50.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,50.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,AILA TANI (BPK MAKMUR),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,15.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,ADORE 200 SC,Fungisida,100 ML,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,ANGGITA JAYA (BPK SURYONO),"Panimbang, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.3 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,1.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.3 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,INFO KARYA TANI (H. ROYANI),"Menes, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,E-TOMIL 45 SP,Insektisida,100 GR,8.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,AVJUNSU 18 EC,Insektisida,500 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MZ TANI (MA'RUF),"Pontang, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,25 GR,0.5 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MARI TANI (BPK MADHARI),"Labuan, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,3.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MARI TANI (BPK MADHARI),"Labuan, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,100 GR,5.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,MARI TANI (BPK MADHARI),"Labuan, Pandeglang",PANDEGLANG,TRAVERSA 20/60 WG,Insektisida,25 GR,1.3 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,BALTIKO 68/2 WP,Insektisida,100 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,E-TOBAN 500/50 SC,Insektisida,400 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,TRAVERSA 20/60 WG,Insektisida,100 GR,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,ADORE 200 SC,Fungisida,250 ML,10.0 
2024,08.AGU,CV. Aneka Jaya Tunas Agro,WEST JAVA,SUGIANTO TANI (BPK SUGIANTO),"Lebak Wangi, Serang",SERANG,AVJUNSU 18 EC,Insektisida,1 L,10.0 
